,name,price,url,brand,product_type,website
340,Samsung køleskab RR39C7BC6S9/EF | Elgiganten,9711.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/samsung-koleskab-rr39c7bc6s9ef/613882,Samsung,Køleskab,Elgiganten
341,Smeg 50’s Style kølefryseskab FAB32RRD5 (rød) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32rrd5-rod/217714,Smeg,Kølefryseskab,Elgiganten
342,LG kølefryseskab GBB72PZEGN | Elgiganten,10499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/lg-kolefryseskab-gbb72pzegn/432391,LG,Kølefryseskab,Elgiganten
343,Whirlpool kølefryseskab W5811EW1 | Elgiganten,3472.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/whirlpool-kolefryseskab-w5811ew1/207675,Whirlpool,Kølefryseskab,Elgiganten
344,Smeg 50 s Style kølefryseskab FAB50LCR5 (cream) | Elgiganten,26995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab50lcr5-cream/292436,Smeg,Kølefryseskab,Elgiganten
345,Logik fryser LTF143W23E | Elgiganten,1999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/logik-fryser-ltf143w23e/646563,Logik,Skabsfryser,Elgiganten
346,Siemens køleskab KS36VAIDP (easyclean) | Elgiganten,12099.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/siemens-koleskab-ks36vaidp-easyclean/204775,Siemens,Køleskab,Elgiganten
347,Hisense Freezers FV358N4EWD (White textured) | Elgiganten,6999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/hisense-freezers-fv358n4ewd-white-textured/687699,Hisense,Skabsfryser,Elgiganten
348,SMEG FAB32LRD5 Fridge/freezer | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-fab32lrd5-fridgefreezer/217712,Smeg,Kølefryseskab,Elgiganten
349,Hisense kølefryseskab RB434N4BCE1 | Elgiganten,5999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/hisense-kolefryseskab-rb434n4bce1/443298,Hisense,Kølefryseskab,Elgiganten
350,Samsung køle-/fryseskab RB33B612ESA/EF | Elgiganten,6434.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kole-fryseskab-rb33b612esaef/485473,Samsung,Kølefryseskab,Elgiganten
351,Samsung kølefryseskab RB38C705CB1/EF | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kolefryseskab-rb38c705cb1ef/614567,Samsung,Kølefryseskab,Elgiganten
352,Smeg 50’s Style minibar FAB5LSV5 (sølv) | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-50s-style-minibar-fab5lsv5-solv/292432,Smeg,Minikøleskab,Elgiganten
353,Bosch Køl/frys kombination KGN39AICU (Inox-easyclean) | Elgiganten,11999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kgn39aicu-inox-easyclean/673719,Bosch,Kølefryseskab,Elgiganten
354,Electrolux Fryser LUT9ME28W4 (Hvid) | Elgiganten,8348.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-lut9me28w4-hvid/328339,Electrolux,Skabsfryser,Elgiganten
355,Smeg 50 s Style kølefryseskab FAB50RRD5 (rød) | Elgiganten,26995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab50rrd5-rod/292421,Smeg,Kølefryseskab,Elgiganten
356,Smeg 50 s style køleskab med fryser FAB28RDEG5 | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28rdeg5/254323,Smeg,Køleskab,Elgiganten
357,Microsoft Xbox Series X mini-køleskab | Elgiganten,1099.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/microsoft-xbox-series-x-mini-koleskab/697950,UKONIC,Minikøleskab,Elgiganten
358,Hisense køleskab/fryser RI32F4NSYWE indbygget | Elgiganten,7999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/hisense-koleskabfryser-ri32f4nsywe-indbygget/324693,Hisense,Kølefryseskab,Elgiganten
359,Logik køleskab LTR185W23E | Elgiganten,3999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/logik-koleskab-ltr185w23e/645891,Logik,Køleskab,Elgiganten
360,Samsung kølefryseskab RB38C705CWW/EF | Elgiganten,8499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kolefryseskab-rb38c705cwwef/614566,Samsung,Kølefryseskab,Elgiganten
361,Electrolux Fryser LYB3AE82R Integreret | Elgiganten,5595.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-lyb3ae82r-integreret/757446,Electrolux,Skabsfryser,Elgiganten
362,Samsung fryser BRZ22620EWW/EF integreret | Elgiganten,13999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/samsung-fryser-brz22620ewwef-integreret/687814,Samsung,Skabsfryser,Elgiganten
363,Smeg 50 s Style kølefryseskab FAB38LBL5 (sort) | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab38lbl5-sort/292437,Smeg,Kølefryseskab,Elgiganten
364,Electrolux Køleskab LRS2DE39X (Rustfrit stål) | Elgiganten,6564.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrs2de39x-rustfrit-stal/526419,Electrolux,Køleskab,Elgiganten
365,Liebherr køleskab Re 5220-20 001 | Elgiganten,8549.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/liebherr-koleskab-re-5220-20-001/439571,Liebherr,Køleskab,Elgiganten
366,Electrolux 300 OptiSpace køleskab LRB1AF20W | Elgiganten,2699.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-300-optispace-koleskab-lrb1af20w/256458,Electrolux,Køleskab,Elgiganten
367,Samsung kølefryseskab RB38C705CS9/EF | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kolefryseskab-rb38c705cs9ef/614565,Samsung,Kølefryseskab,Elgiganten
368,Electrolux Køl/frys kombination LNT9ME32W3 (Hvid) | Elgiganten,7268.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-lnt9me32w3-hvid/608684,Electrolux,Kølefryseskab,Elgiganten
369,Siemens Køl/frys kombination KG39E8XBA (Black inox-antifingerprint) | Elgiganten,8160.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg39e8xba-black-inox-antifingerprint/526754,Siemens,Kølefryseskab,Elgiganten
370,Smeg køleskab S8L1721F indbygget | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-koleskab-s8l1721f-indbygget/292415,Smeg,Køleskab,Elgiganten
371,Siemens Køl/frys kombination KG49NXIEP (Inox-easyclean) | Elgiganten,10048.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg49nxiep-inox-easyclean/673693,Siemens,Kølefryseskab,Elgiganten
372,Smeg 50’s Style minibar FAB5LWH5 (hvid) | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-50s-style-minibar-fab5lwh5-hvid/292445,Smeg,Minikøleskab,Elgiganten
373,Siemens Køl/frys kombination KG36V6WEP (Hvid) | Elgiganten,5741.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg36v6wep-hvid/673706,Siemens,Kølefryseskab,Elgiganten
374,Samsung køleskab/fryser BRB26705DWW indbygget | Elgiganten,10196.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-koleskabfryser-brb26705dww-indbygget/279413,Samsung,Kølefryseskab,Elgiganten
375,Bosch Serie 4 køleskab KSV36VBEP | Elgiganten,5268.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-serie-4-koleskab-ksv36vbep/204795,Bosch,Køleskab,Elgiganten
376,Logik side-by-side LSBSX23E | Elgiganten,4999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/logik-side-by-side-lsbsx23e/610705,Logik,Amerikanerkøleskab,Elgiganten
377,Electrolux Køleskab LRC5ME38W2 (Hvid) | Elgiganten,7863.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrc5me38w2-hvid/557792,Electrolux,Køleskab,Elgiganten
378,Samsung side-by-side RS68CG885DB1/EF | Elgiganten,12999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/samsung-side-by-side-rs68cg885db1ef/625904,Samsung,Amerikanerkøleskab,Elgiganten
379,Smeg 50 s Style kølefryseskab FAB38RPB5 (pastelblå) | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab38rpb5-pastelbla/292441,Smeg,Kølefryseskab,Elgiganten
380,AEG Køleskab OSK6I82EF Integreret | Elgiganten,5595.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/aeg-koleskab-osk6i82ef-integreret/757449,AEG,Køleskab,Elgiganten
381,Electrolux Køl/frys kombination LNT9ME36W3 (Hvid) | Elgiganten,9598.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-lnt9me36w3-hvid/608688,Electrolux,Kølefryseskab,Elgiganten
382,Gorenje Fridge/freezer combination RF4142PW4 (White) | Elgiganten,4295.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/gorenje-fridgefreezer-combination-rf4142pw4-white/276994,ASKO,Kølefryseskab,Elgiganten
383,Liebherr Premium bordkøleskab TP 1760-23 001 | Elgiganten,6999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/liebherr-premium-bordkoleskab-tp-1760-23-001/211354,Liebherr,Køleskab,Elgiganten
384,Bosch Series 4 fryser GSN36VWEP (hvid) | Elgiganten,9335.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-series-4-fryser-gsn36vwep-hvid/204840,Bosch,Skabsfryser,Elgiganten
385,Smeg køleskab U8L080DF indbygget | Elgiganten,8495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-koleskab-u8l080df-indbygget/292443,Smeg,Køleskab,Elgiganten
386,Samsung køleskab RR39C76C7AP/EF | Elgiganten,10444.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/samsung-koleskab-rr39c76c7apef/633203,Samsung,Køleskab,Elgiganten
387,Siemens Køl/frys kombination KI87V5SE0 | Elgiganten,9499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-ki87v5se0/673684,Siemens,Kølefryseskab,Elgiganten
388,Bosch kølefryseskab KGV366WEP | Elgiganten,5112.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolefryseskab-kgv366wep/204809,Bosch,Kølefryseskab,Elgiganten
389,Smeg 50’s Style kølefryseskab FAB30LOR5 (orange) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30lor5-orange/211220,Smeg,Kølefryseskab,Elgiganten
390,Electrolux Køl/frys kombination ENV9MD18S | Elgiganten,13195.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-env9md18s/672299,Electrolux,Kølefryseskab,Elgiganten
391,Smeg 50’s Style kølefryseskab FAB32LPB5 (pastel blue) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32lpb5-pastel-blue/211152,Smeg,Kølefryseskab,Elgiganten
392,Bosch Fryser GIN81ACE0 Integreret | Elgiganten,15899.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-fryser-gin81ace0-integreret/755945,Bosch,Skabsfryser,Elgiganten
393,Temptech backbar køleskab BB118B1H | Elgiganten,5990.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/temptech-backbar-koleskab-bb118b1h/79099,Temptech,Køleskab,Elgiganten
394,Smeg 50 s Style køleskab FAB10HRWH5 | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10hrwh5/292431,Smeg,Køleskab,Elgiganten
395,Bosch Fryser GSN36VXEP (Black inox-antifingerprint) | Elgiganten,9999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-fryser-gsn36vxep-black-inox-antifingerprint/605478,Bosch,Skabsfryser,Elgiganten
396,AEG Fryser TAB7N12EF | Elgiganten,8995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/aeg-fryser-tab7n12ef/705775,AEG,Skabsfryser,Elgiganten
397,Siemens Køl/frys kombination KG39NAIBT (inox-easyclean) | Elgiganten,19099.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg39naibt-inox-easyclean/498109,Siemens,Kølefryseskab,Elgiganten
398,Smeg 50 s style køleskab med fryser FAB28RPB5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28rpb5/254321,Smeg,Køleskab,Elgiganten
399,Smeg 50’s Style minibar FAB5LDUJ5 (Union Jack) | Elgiganten,12495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-50s-style-minibar-fab5lduj5-union-jack/292454,Smeg,Minikøleskab,Elgiganten
400,Electrolux Køl/frys kombination ENC8MD18S | Elgiganten,12499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-enc8md18s/635873,Electrolux,Kølefryseskab,Elgiganten
401,Gorenje Fridge/freezer combination 739925 (Jet black) | Elgiganten,10755.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/gorenje-fridgefreezer-combination-739925-jet-black/466485,Gorenje,Kølefryseskab,Elgiganten
402,Smeg køleskab/fryser C8174DN2E indbygget | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-koleskabfryser-c8174dn2e-indbygget/335989,Smeg,Kølefryseskab,Elgiganten
403,Smeg 50 s Style køleskab FAB10HRDIT5 | Elgiganten,15995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10hrdit5/292440,Smeg,Køleskab,Elgiganten
404,Siemens Køleskab KS36VCWEP (Hvid) | Elgiganten,10499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/siemens-koleskab-ks36vcwep-hvid/626321,Siemens,Køleskab,Elgiganten
405,Electrolux køleskab LXB3AF82R indbygget | Elgiganten,3999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lxb3af82r-indbygget/216159,Electrolux,Køleskab,Elgiganten
406,Smeg 50 s Style køleskab FAB10RBL5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10rbl5/292409,Smeg,Køleskab,Elgiganten
407,Electrolux fryser LUC4NE23X | Elgiganten,7873.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-luc4ne23x/526430,Electrolux,Skabsfryser,Elgiganten
408,Smeg 50 s style køleskab med fryser FAB28RCR5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28rcr5/254338,Smeg,Køleskab,Elgiganten
409,Bosch Køleskab KTR15NWEA (Hvid) | Elgiganten,3523.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-ktr15nwea-hvid/673716,Bosch,Køleskab,Elgiganten
410,Bosch Køl/frys kombination KGN39AIAT (Inox-easyclean) | Elgiganten,13365.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kgn39aiat-inox-easyclean/498101,Bosch,Kølefryseskab,Elgiganten
411,Bosch Køl/frys kombination KGE398IBP (Inox-easyclean) | Elgiganten,14999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kge398ibp-inox-easyclean/526755,Bosch,Kølefryseskab,Elgiganten
412,Bosch Køl/frys kombination KGN36VXCT (Black inox-antifingerprint) | Elgiganten,9999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kgn36vxct-black-inox-antifingerprint/530304,Bosch,Kølefryseskab,Elgiganten
413,Samsung køleskab RR39C76C741/EF | Elgiganten,12999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/samsung-koleskab-rr39c76c741ef/633202,Samsung,Køleskab,Elgiganten
414,Smeg 50 s Style køleskab FAB10HLRD5 | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10hlrd5/292452,Smeg,Køleskab,Elgiganten
415,Hisense opretstående fryser FV358N4EWE | Elgiganten,5999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/hisense-opretstaende-fryser-fv358n4ewe/443147,Hisense,Skabsfryser,Elgiganten
416,Gorenje Essential kølefryseskab RK6192EW4 | Elgiganten,4843.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/gorenje-essential-kolefryseskab-rk6192ew4/195705,Gorenje,Kølefryseskab,Elgiganten
417,Siemens Fryser GS36NBWEP (Hvid) | Elgiganten,10999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/siemens-fryser-gs36nbwep-hvid/626324,Siemens,Skabsfryser,Elgiganten
418,Smeg 50’s Style minibar FAB5RRD5 (rød) | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koletaske-og-koleboks/smeg-50s-style-minibar-fab5rrd5-rod/292428,Smeg,Minikøleskab,Elgiganten
419,Smeg fryser U8F082DF1 indbygget | Elgiganten,8495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/smeg-fryser-u8f082df1-indbygget/292418,Smeg,Skabsfryser,Elgiganten
420,Electrolux 600 CustomFlex fryser LUC5NE23W | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-600-customflex-fryser-luc5ne23w/526426,Electrolux,Skabsfryser,Elgiganten
421,Bosch Køleskab KSV36VXDP (Black inox-antifingerprint) | Elgiganten,8499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-ksv36vxdp-black-inox-antifingerprint/605482,Bosch,Køleskab,Elgiganten
422,Smeg 50 s Style køleskab FAB10ROR5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10ror5/292456,Smeg,Køleskab,Elgiganten
423,Bosch Fryser GSN36VLEP (Inox-look) | Elgiganten,7252.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-fryser-gsn36vlep-inox-look/673680,Bosch,Skabsfryser,Elgiganten
424,Smeg 50’s Style kølefryseskab FAB32RPG5 (pastel green) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32rpg5-pastel-green/217718,Smeg,Kølefryseskab,Elgiganten
425,Smeg kølefryseskab FA8005LAO5 | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-kolefryseskab-fa8005lao5/318475,Smeg,Kølefryseskab,Elgiganten
426,Indesit opretstående fryser UI8F2CW (hvid) | Elgiganten,4995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/indesit-opretstaende-fryser-ui8f2cw-hvid/731503,Indesit,Skabsfryser,Elgiganten
427,Smeg 50’s Style kølefryseskab FAB30LPK5 (pink) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30lpk5-pink/211142,Smeg,Kølefryseskab,Elgiganten
428,Hisense opretstående fryser FV358N4EFE | Elgiganten,6999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/hisense-opretstaende-fryser-fv358n4efe/443148,Hisense,Skabsfryser,Elgiganten
429,Samsung fryser RZ32C76CE22/EF | Elgiganten,9756.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/samsung-fryser-rz32c76ce22ef/687815,Samsung,Skabsfryser,Elgiganten
430,Smeg 50 s Style køleskab FAB10HRPG5 | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10hrpg5/292461,Smeg,Køleskab,Elgiganten
431,Smeg 50 s Style køle/fryseskab FAB38RBL5 (sort) | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab38rbl5-sort/297584,Smeg,Kølefryseskab,Elgiganten
432,AEG Køleskab OSK5O88EF | Elgiganten,6895.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/aeg-koleskab-osk5o88ef/705776,AEG,Køleskab,Elgiganten
433,Smeg 50 s style køleskab med fryser FAB28LCR5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28lcr5/254335,Smeg,Køleskab,Elgiganten
434,LG fryser GFT41SWGSZ (hvid) | Elgiganten,6999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/lg-fryser-gft41swgsz-hvid/193016,LG,Skabsfryser,Elgiganten
435,Smeg 50’s Style kølefryseskab FAB32RPB5 (pastel blue) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32rpb5-pastel-blue/217722,Smeg,Kølefryseskab,Elgiganten
436,AEG Fryser ABB682F1AF (Hvid) | Elgiganten,5395.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/aeg-fryser-abb682f1af-hvid/488315,AEG,Skabsfryser,Elgiganten
437,Siemens Køl/frys kombination KG36NVIDT (Inox-easyclean) | Elgiganten,10499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg36nvidt-inox-easyclean/626317,Siemens,Kølefryseskab,Elgiganten
438,Bosch Fryser GSN36VIEP (Inox-easyclean) | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-fryser-gsn36viep-inox-easyclean/605479,Bosch,Skabsfryser,Elgiganten
439,Smeg 50’s Style kølefryseskab FAB32RBL5 (sort) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32rbl5-sort/217710,Smeg,Kølefryseskab,Elgiganten
440,Temptech minikøleskab NMB47BG | Elgiganten,2790.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/temptech-minikoleskab-nmb47bg/648799,COLD,Minikøleskab,Elgiganten
441,Bosch kølefryseskab KGN33NWEB | Elgiganten,5276.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolefryseskab-kgn33nweb/204821,Bosch,Kølefryseskab,Elgiganten
442,Smeg 50’s Style kølefryseskab FAB32RWH5 (hvid) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32rwh5-hvid/217713,Smeg,Kølefryseskab,Elgiganten
443,Smeg franskdørs-køleskab/fryser FQ960PB5 (pastel blue) | Elgiganten,37495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/smeg-franskdors-koleskabfryser-fq960pb5-pastel-blue/335996,Smeg,Amerikanerkøleskab,Elgiganten
444,Hisense køleskab RL528D4EWE | Elgiganten,4999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/hisense-koleskab-rl528d4ewe/443144,Hisense,Køleskab,Elgiganten
445,Bosch køleskab/fryser KIS87AFE0 indbygget | Elgiganten,7418.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-koleskabfryser-kis87afe0-indbygget/204780,Bosch,Kølefryseskab,Elgiganten
446,AEG Køleskab RKB439F1DW | Elgiganten,5072.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/aeg-koleskab-rkb439f1dw/459113,AEG,Køleskab,Elgiganten
447,AEG Køleskab OSF5O88EF | Elgiganten,7095.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/aeg-koleskab-osf5o88ef/705774,AEG,Køleskab,Elgiganten
448,Electrolux køleskab/fryser LFB3AF82R indbygget | Elgiganten,3885.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-koleskabfryser-lfb3af82r-indbygget/254634,Electrolux,Kølefryseskab,Elgiganten
